SIDO_NM,SGG_NM,ITS_BRO_NM,In/Out_Type(1/0),SEASON_SPRING,SEASON_SUMMER,SEASON_AUTUMN,SEASON_WINTER,레저/스포츠,전통/역사,감성/체험거리,조망/전망,자연물,문화시설감상,자연_조망_결합,자연_역사_결합,자연_레저_결합,자연_체험_결합,역사_문화_결합,레저_체험_결합,조망_체험_결합,조망_역사_결합,cluster
충청남도,보령시,성주계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,영도구,아미르공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,김천시,강변공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,연제구,온천천시민공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,산청군,대한호국불교소림선종대명사,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,대덕구,대청공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,연천군,재인폭포,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,동구,북항친수공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,합천군,오도산자연휴양림,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,상주시,경천섬공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,여주시,강천섬,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강서구,볏골공원,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,정남진편백숲우드랜드,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,보은군,피반령,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,완주군,구이저수지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영천시,치산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,통영시,삼덕항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,남구,이기대수변공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,원주시,원주반계리은행나무,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,영등포구,문래근린공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 마산회원구,팔용산돌탑입구공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,진안군,국립지덕권산림치유원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,옹진군,진두방파제,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,서천군,마량리동백나무숲,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 마산합포구,가포해안변공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,횡성군,병지방계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,전주시 덕진구,기지제수변공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,울릉군,학포항,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,강서구,대저생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,포천시,호국금강사,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,영월군,고씨동굴,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,태백시,태백고원자연휴양림,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,중구,테미공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,완주군,고산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,파주시,벽초지수목원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,소등섬,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,사상구,삼락생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,강진군,주작산자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,화순군,동가리숲속유원지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,구례군,구례수목원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,동대문구,장안동근린공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,동두천시,동두천자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,철원군,군탄공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,부천시 오정구,오정대공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함안군,악양생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,연천군,동막계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,포항시 북구,환호공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,강북구,북서울꿈의숲,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,김해시,연지공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 수정구,신구대학교식물원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,김천시,증산계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,군포시,초막골생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,마포구,평화의공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
광주광역시,광산구,황룡친수공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,무안회산백련지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,동구,꽃나루공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,의령군,찰비계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,서구,부산중앙공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,동구,화수부두,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,밀양시,얼음골,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,옥천군,장령산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,무주군,라제통문,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,남구,울산대공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,나주시,드들강솔밭유원지,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함안군,입곡군립공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장성군,남창계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,상주시,태평성대경상감영공원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,의성군,금봉자연휴양림,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창녕군,산토끼노래동산,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,중랑구,사가정공원,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,통영시,마동방파제,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,북구,판지항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,남구,감만시민부두,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영덕군,삼사해상공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함안군,함안강나루생태공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,홍성군,남당항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,부안군,국립변산자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,인제군,백담계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,곡성군,청계동계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,고성군,그레이스정원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,영동군,옥계폭포,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,양평군,갈산공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,문경시,용추계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,남양주시,물의정원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 분당구,분당중앙공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,태안군,신진항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영천시,고경저수지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,동작구,도화공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,동구,방어진항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,광양시,백운산자연휴양림,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,산청군,묵곡생태숲,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,통영시,가오치항,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,청도군,삼계리계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영양군,흥림산자연휴양림,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,무주군,소이나루공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,천안시 서북구,성정공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,공주시,미르섬,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,사담계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,울주군,언양자수정동굴나라,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,완주군,동상계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 진해구,속천항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,수원시 영통구,영흥수목원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,공주시,금강신관공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,포항시 북구,하옥계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안양시 만안구,삼덕공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,중구,우리들공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,화성시,궁평항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,남원시,뱀사골계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,삼척시,삼척항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,성북구,동방고개,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함안군,함안연꽃테마파크,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,유치자연휴양림,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,부천시 소사구,소새울공원,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,청양군,칠갑저수지,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,고흥군,녹동항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,수원시 장안구,대유평공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,두타연,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,의정부시,낙양물사랑공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,동두천시,소요산국민관광지,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,영등포구,선유도공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,함양군,심원정유원지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,달성군,옥연지송해공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
제주특별자치도,서귀포시,천지연폭포,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,영월군,봉래산산림욕장,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,용인시 처인구,창리저수지,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,동해시,천곡황금박쥐동굴,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,산청군,대원사계곡,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,완주군,운주계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,남해군,남해편백자연휴양림,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,광양시,배알도수변공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,유성구,유림공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,양천구,안양천생태공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,영월군,망경대산자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,홀통유원지,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,영암군,학파제1저수지,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,철원군,고석정국민관광지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,조령산자연휴양림,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,공주시,유구색동수국정원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,영동군,미전저수지,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,태백시,검룡소,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,동작구,보라매공원인조잔디구장,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,문경시,모전공원,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,울릉군,저동항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 분당구,율동공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,철원군,삼부연폭포,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,보은군,만수계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대전광역시,대덕구,갑천야구공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,강서구,천성항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,강릉시,주문진항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,청송군,청송얼음골,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,목포시,목포항,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
광주광역시,남구,사직공원전망타워,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,고령군,미숭산자연휴양림,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,평택시,소풍정원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,철원군,쉬리공원,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,갈론계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,장수군,토옥동계곡,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,목포시,목포신항만,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,고성군,남포항,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,원주시,간현관광지,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,청양군,고운식물원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,사천시,용소계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,울릉군,봉래폭포,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,서초구,양재근린공원,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,구미시,지산샛강생태공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,이천시,호국상승사,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,정읍시,칠보물테마유원지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,시흥시,배곧한울공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,계양구,경인아라뱃길아라폭포,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,안동시,금소생태공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,삼척시,대금굴,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,보은군,속리산말티재자연휴양림,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장흥군,하늘빛수목원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,춘천시,공지천유원지,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,북구,정자항,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,합천군,핫들생태공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,동구,주전항,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,보성군,보성비봉공룡공원,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,서구,암남공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안산시 단원구,화랑유원지,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영주시,국립산림치유원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,인제군,오개탕계곡,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,군포시,한우물근린공원,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,무안군,무안황토갯벌랜드,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,동두천시,왕방계곡,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
인천광역시,옹진군,해식동굴,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창녕군,옥천계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,울주군,철구소계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,달성군,대명유수지,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,양산시,법기수원지,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,수영구,민락수변공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,합천군,회양관광지,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,임실군,성수산자연휴양림,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,제천시,청전공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,괴산군,청천수변공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,부천시 소사구,남부수자원생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,성동구,서울숲,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,양산시,내원사계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,오산시,물향기수목원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,영양군,검마산자연휴양림,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,영동군,추풍령저수지,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,상주시,북천시민공원,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,밀양시,밀양댐생태공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안성시,칠곡저수지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,서구,감천동편부두,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,횡성군,횡성호수길5구간,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,목포시,유달산공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,김해시,거북공원,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,계룡시,무궁화학습원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,부안군,궁항,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전라남도,장성군,방장산자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,제천시,송계계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,서천군,송석항,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
전북특별자치도,김제시,금산사계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,증평군,좌구산자연휴양림,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안성시,고삼저수지,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,부산진구,부산시민공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,성주군,포천계곡,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,거창군,월성계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,양구군,광치자연휴양림,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
광주광역시,남구,광주시립수목원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청북도,단양군,단양강잔도,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,고성군,맥전포항,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
부산광역시,북구,장미원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,논산시,논산시민공원,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,동해시,무릉계곡,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 마산회원구,삼계근린공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,시흥시,배곧생명공원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상북도,청송군,산소카페청송정원,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,안산시 단원구,탄도항,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
충청남도,아산시,강당골,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
강원특별자치도,홍천군,팔봉산국민관광지,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
울산광역시,울주군,구영공원,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경상남도,창원시 진해구,진해내수면환경생태공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,성남시 중원구,대원공원,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,광주시,태재고개,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,부천시 오정구,은데미근린공원,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
서울특별시,도봉구,초안산근린공원,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
대구광역시,동구,봉무공원,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
경기도,용인시 수지구,고기리계곡,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
